score,fea1,fea2,fea3,verify_time,label
659,50.0,28.8273,7.7216,1770222313,0
661,50.0,0.7709,14.067,1770222458,0
686,49.0,74.2645,1.6604,1770222485,0
645,50.0,14.531,5.5413,1770222679,0
682,51.0,52.0645,19.6842,1770222877,1
681,50.0,1.6081,0.0317,1770222899,0
678,50.0,62.7883,9.7682,1770223016,1
660,50.0,36.9492,15.4055,1770223148,0
664,50.0,63.0747,4.8427,1770223194,0
688,50.0,8.9895,21.5086,1770223255,0
625,49.0,26.6334,13.3064,1770223352,0
634,50.0,11.0307,9.3153,1770223416,0
656,50.0,64.6071,2.2105,1770223431,1
678,49.0,10.8553,11.0898,1770223549,0
662,50.0,61.7102,17.9436,1770223715,1
603,50.0,13.469,13.09,1770224181,0
678,51.0,94.3355,8.5533,1770224516,0
641,50.0,41.6381,12.5378,1770224639,0
644,51.0,12.659,37.6743,1770224724,0
638,50.0,4.181,0.1086,1770225158,1
664,50.0,32.9423,10.9043,1770225244,0
621,50.0,89.1386,15.75,1770225269,1
610,50.0,14.3815,10.1858,1770225292,0
636,50.0,79.0832,3.1896,1770225598,0
689,50.0,41.7372,17.3024,1770225616,0
650,50.0,80.2928,24.4529,1770225974,0
690,49.0,87.4291,11.5045,1770226030,0
657,50.0,99.7818,7.1544,1770226522,0
676,49.0,6.8197,4.5621,1770226568,0
606,50.0,79.6301,4.0056,1770226611,0
607,50.0,6.9689,12.8456,1770227075,0
650,50.0,31.4793,9.3426,1770227175,0
622,49.0,64.6232,1.7061,1770227463,0
689,50.0,44.7288,1.521,1770227485,0
690,50.0,56.5257,0.7375,1770227604,0
608,50.0,96.6192,11.5047,1770227674,1
645,50.0,81.8657,3.7741,1770227694,0
637,49.0,36.367,0.2045,1770227899,0
612,50.0,59.9945,4.1203,1770227923,0
606,49.0,4.8483,17.8449,1770227932,0
610,50.0,45.2898,2.8457,1770228316,0
673,51.0,60.8397,10.0389,1770228342,0
696,50.0,71.4717,5.7923,1770228390,0
649,50.0,90.1517,7.9606,1770228560,0
666,50.0,28.3058,9.0578,1770228580,0
640,50.0,90.217,6.0662,1770228583,1
628,50.0,66.1519,0.596,1770228618,0
636,50.0,7.7646,8.3862,1770228623,0
655,50.0,38.0333,5.0671,1770228637,0
679,50.0,47.6595,2.2299,1770228660,0
615,50.0,35.2487,22.6826,1770228780,1
643,50.0,11.594,13.3206,1770228894,0
649,50.0,55.1585,3.3417,1770228925,0
670,49.0,13.1753,7.7426,1770229129,0
678,50.0,91.5027,32.999,1770229154,0
605,50.0,86.5253,2.8165,1770229172,1
617,50.0,47.5216,29.4474,1770229225,0
618,50.0,6.7749,11.4999,1770229225,1
650,50.0,55.2205,7.7835,1770229235,0
665,50.0,59.2237,40.8683,1770229411,1
602,50.0,88.8423,4.0603,1770229468,0
688,50.0,6.7518,3.2605,1770229673,0
699,51.0,69.2105,4.149,1770229897,0
653,50.0,56.2805,13.8973,1770230252,0
648,49.0,17.4775,4.1099,1770230259,0
627,49.0,12.1733,1.0843,1770230301,1
637,50.0,69.3951,10.337,1770230392,0
627,50.0,33.9821,2.5229,1770230551,0
631,50.0,99.994,0.0417,1770230600,0
640,50.0,89.4003,2.2209,1770230703,0
635,50.0,56.5717,17.1006,1770230807,0
635,50.0,64.1732,28.1755,1770231227,0
686,50.0,15.8887,10.8457,1770231229,0
665,50.0,89.4005,3.7177,1770231500,0
609,51.0,45.8934,5.7358,1770231535,0
669,49.0,52.1354,2.1635,1770231588,0
671,50.0,87.3129,21.2677,1770231906,0
678,50.0,0.625,10.9536,1770232332,0
692,50.0,49.4347,0.8819,1770232567,0
662,51.0,62.6767,4.5718,1770232782,0
691,49.0,15.931,7.7224,1770232858,0
621,50.0,6.83,15.9618,1770232876,0
697,50.0,53.4934,25.3206,1770233091,0
619,50.0,54.7529,1.4234,1770233123,0
632,50.0,33.0251,17.9912,1770233206,0
614,50.0,88.2231,0.6805,1770233306,0
606,50.0,30.1085,2.7508,1770233363,1
687,49.0,51.6479,0.2124,1770233426,0
689,50.0,18.6715,0.6596,1770233480,0
649,50.0,1.116,0.3296,1770233484,0
609,50.0,42.6028,1.5783,1770233594,0
678,50.0,52.6948,20.9174,1770233782,0
636,50.0,76.468,3.3383,1770233782,1
658,49.0,44.8772,6.5338,1770233846,0
687,50.0,27.8732,6.6771,1770233890,0
674,50.0,60.4237,53.5234,1770233924,0
662,50.0,38.1175,4.5362,1770234003,0
620,50.0,23.3425,3.0802,1770234081,1
678,50.0,91.0348,33.0347,1770234352,0
678,50.0,53.6691,8.9778,1770234668,1
636,50.0,20.0477,3.4176,1770234802,0
644,50.0,67.0911,3.3896,1770234903,1
613,50.0,80.3078,0.9032,1770235125,0
642,51.0,75.8534,8.1389,1770235162,1
684,50.0,59.9537,12.8622,1770235193,0
683,51.0,51.9622,6.4381,1770235287,1
632,51.0,77.7324,21.5794,1770235304,0
602,50.0,70.8122,6.6158,1770235629,0
686,50.0,57.1477,4.252,1770236163,0
643,50.0,65.7721,2.8873,1770236281,0
686,50.0,16.8626,2.7878,1770236381,0
690,50.0,1.9934,3.8055,1770236591,0
634,49.0,93.1136,48.2518,1770236861,0
624,50.0,93.5285,4.4758,1770236941,0
695,51.0,78.7971,7.436,1770236997,1
685,50.0,37.2304,3.2114,1770237260,0
607,51.0,15.0751,1.5494,1770237320,1
661,51.0,35.7332,10.3799,1770237325,0
617,51.0,72.6233,7.8794,1770237378,0
691,50.0,33.52,0.7024,1770237724,1
627,51.0,79.5913,21.4376,1770237773,0
674,50.0,67.3013,7.0869,1770237779,0
611,50.0,62.998,4.0845,1770237780,0
663,50.0,93.0237,15.1122,1770237848,0
601,50.0,89.3416,1.1889,1770237935,0
658,50.0,71.1665,6.4204,1770238242,1
636,50.0,19.9248,7.9578,1770238462,0
603,51.0,93.8924,14.9221,1770238741,0
640,50.0,22.7122,4.6242,1770238811,0
644,51.0,37.2583,19.3077,1770239206,0
633,50.0,82.6781,11.9625,1770239321,0
686,50.0,20.8657,14.7436,1770239649,0
612,50.0,63.8603,34.7628,1770239841,1
606,50.0,45.7836,18.6274,1770239874,0
631,50.0,62.4033,4.2585,1770239985,1
622,50.0,95.8051,10.3792,1770240028,0
648,50.0,80.8364,20.296,1770240239,0
671,50.0,29.5823,7.447,1770240350,0
646,50.0,5.7274,11.4822,1770240449,0
636,50.0,96.7044,1.8906,1770240893,0
697,50.0,58.5172,16.9235,1770241010,0
647,50.0,17.3105,14.1659,1770241161,0
628,51.0,62.7109,21.9727,1770241166,1
636,50.0,4.2216,12.3839,1770241334,0
622,49.0,18.7522,20.9476,1770241340,0
637,49.0,63.263,1.77,1770241414,0
692,50.0,40.2477,16.8011,1770241427,1
643,50.0,32.5092,30.5691,1770241916,0
604,50.0,65.5495,16.9015,1770242516,0
651,50.0,86.6404,9.551,1770242680,1
639,50.0,67.8591,26.1047,1770242975,0
610,49.0,46.344,0.9925,1770243092,1
677,50.0,65.8864,0.1701,1770243121,0
601,49.0,69.5652,33.616,1770243152,0
634,51.0,77.5051,11.4887,1770243436,0
644,49.0,30.7048,1.2123,1770244011,1
648,50.0,11.4434,4.1553,1770244073,0
634,50.0,68.188,13.8151,1770244102,1
691,50.0,12.1085,13.8785,1770244133,0
671,50.0,46.2015,1.8632,1770244184,1
631,50.0,23.0702,6.3516,1770244210,0
667,50.0,33.2071,16.4668,1770244458,0
670,50.0,47.0625,34.0512,1770244672,0
638,50.0,89.6177,9.7436,1770244672,1
647,50.0,68.0424,10.1648,1770244740,0
690,49.0,17.1637,6.3365,1770244768,1
636,50.0,87.9447,7.7448,1770244784,0
659,50.0,50.0543,1.0418,1770244967,0
680,50.0,20.4254,4.3015,1770245046,0
673,50.0,52.7438,7.0784,1770245151,0
603,49.0,19.0926,3.2156,1770245216,0
622,50.0,36.7325,4.4602,1770245296,1
613,50.0,80.5524,35.4726,1770245526,0
604,50.0,65.8616,0.0522,1770245580,1
665,49.0,47.7942,3.6046,1770245633,0
623,50.0,22.6439,8.7696,1770246173,1
617,50.0,28.2169,3.2707,1770246276,0
626,50.0,97.8236,11.2844,1770246342,0
623,50.0,34.2937,3.5564,1770246395,0
628,50.0,61.6128,10.1668,1770247584,1
610,49.0,49.9748,18.962,1770247735,0
617,50.0,2.3104,10.7483,1770247767,0
603,50.0,94.4675,0.5117,1770247821,0
632,51.0,8.7929,15.8579,1770247828,1
677,50.0,65.8708,2.3927,1770248032,0
641,50.0,81.1024,10.0729,1770248103,1
631,50.0,74.8735,10.4053,1770248127,0
650,50.0,80.925,16.283,1770248334,0
603,50.0,73.972,7.0486,1770248543,0
619,50.0,44.5572,4.7155,1770248813,1
684,50.0,89.6275,7.2987,1770248878,0
666,50.0,91.2441,7.8912,1770248922,0
688,49.0,43.6955,17.2338,1770248973,1
667,50.0,48.4776,2.295,1770248992,0
661,51.0,48.5646,18.7622,1770249179,0
657,50.0,27.8903,4.5525,1770249197,0
646,49.0,11.4937,13.6204,1770249292,1
674,50.0,26.198,4.0904,1770249507,0
679,51.0,84.4104,12.3404,1770249632,1
658,50.0,54.3056,16.0534,1770249869,0
699,50.0,85.0198,8.1659,1770249909,0
605,50.0,74.5162,9.6639,1770249951,0
694,50.0,34.8615,12.3018,1770250049,1
639,51.0,18.5313,11.6612,1770250065,0
676,50.0,56.722,12.9981,1770250145,0
622,49.0,93.5857,18.9496,1770250254,0
651,49.0,83.9415,2.4912,1770250515,0
603,50.0,76.3835,2.4173,1770250534,0
636,50.0,76.4174,35.2957,1770250592,0
641,51.0,52.7753,19.0596,1770250659,0
700,50.0,16.9526,8.9577,1770250689,0
643,51.0,28.5545,0.0821,1770251033,1
696,51.0,57.7893,19.2936,1770251056,0
641,50.0,31.6353,13.927,1770251125,0
628,50.0,78.1567,31.3215,1770251159,0
700,50.0,37.3217,0.1325,1770251174,0
618,49.0,11.3896,0.2894,1770251178,0
683,50.0,78.2544,7.2867,1770251194,1
631,50.0,69.813,19.3828,1770251483,0
643,51.0,25.3157,47.4632,1770251491,0
654,50.0,98.1115,3.857,1770251538,0
679,50.0,40.319,0.3704,1770251620,1
604,50.0,68.0461,2.1754,1770251669,1
645,50.0,91.0448,20.9566,1770251670,0
675,50.0,15.5997,6.282,1770251834,1
644,50.0,87.9022,19.1941,1770251965,1
620,49.0,70.3913,5.8682,1770252063,0
677,50.0,16.7563,0.5487,1770252348,0
700,50.0,66.4512,9.6122,1770252359,1
621,50.0,87.4576,5.7213,1770252375,1
629,50.0,79.9015,6.76,1770252470,0
622,50.0,76.0607,29.7536,1770252566,1
604,50.0,16.1336,6.1078,1770252689,1
662,49.0,19.0624,15.9222,1770252768,1
692,50.0,54.7716,0.6072,1770252815,0
658,50.0,58.0146,6.5208,1770252934,0
693,50.0,94.3624,8.8357,1770253297,0
681,50.0,46.8681,1.2017,1770253673,0
651,50.0,30.2503,3.5987,1770253776,1
664,50.0,19.0773,13.4551,1770253781,0
638,50.0,5.4171,2.0323,1770253901,0
680,50.0,6.8654,1.3748,1770253916,0
602,50.0,57.4167,3.5564,1770253960,0
641,50.0,17.6262,19.5872,1770254006,0
670,50.0,85.1617,14.3946,1770254062,0
626,50.0,59.6472,14.9969,1770254122,1
627,49.0,86.4887,3.8928,1770254291,1
653,51.0,42.7462,1.0418,1770254368,0
694,49.0,59.5777,0.3247,1770254377,0
614,50.0,52.5428,8.8237,1770254438,1
652,50.0,98.6677,12.1162,1770254615,1
671,50.0,79.682,4.7464,1770254854,1
669,51.0,59.54,7.526,1770254912,0
691,50.0,60.6586,3.2712,1770254950,0
603,50.0,24.8802,4.5303,1770255387,1
693,50.0,73.4753,13.0865,1770255635,0
616,50.0,98.2833,12.6663,1770255975,0
633,50.0,12.9431,0.2849,1770256107,1
605,50.0,63.7261,28.8655,1770256109,0
635,50.0,51.7881,3.1336,1770256450,1
698,49.0,85.0411,23.8148,1770256775,0
638,51.0,0.0047,7.1723,1770256795,0
679,50.0,13.6585,6.9151,1770256875,0
665,50.0,3.7073,5.9895,1770257046,0
607,50.0,16.2933,25.5654,1770257094,0
614,50.0,70.7936,2.3333,1770257574,1
662,50.0,13.9671,9.4584,1770257629,0
690,50.0,62.2331,3.8241,1770257651,1
679,50.0,86.8206,24.6792,1770257780,0
664,50.0,3.4624,1.8554,1770257829,0
658,50.0,2.6786,11.276,1770258046,0
609,50.0,98.9848,5.4776,1770258058,1
606,50.0,67.3275,10.8241,1770258154,0
673,50.0,14.0695,1.7151,1770258233,1
675,50.0,30.6692,5.0031,1770258454,0
680,50.0,98.5005,1.1346,1770259001,0
611,50.0,22.7217,34.666,1770259320,1
678,50.0,75.2827,2.4079,1770259633,0
645,50.0,24.1182,49.9468,1770259742,0
631,50.0,39.8468,5.4214,1770259786,0
631,50.0,88.0704,0.7424,1770260021,1
689,50.0,2.8439,0.1773,1770260076,0
677,50.0,30.7235,9.1369,1770260087,0
689,50.0,48.7193,9.5381,1770260243,0
660,50.0,62.5495,7.4401,1770260325,0
668,49.0,2.8242,0.6871,1770260433,0
660,50.0,41.0671,4.0273,1770260434,0
645,49.0,34.4287,4.4484,1770260702,1
667,50.0,2.6867,12.2016,1770261113,1
691,50.0,35.5368,5.4275,1770261194,0
654,50.0,93.1688,8.5089,1770261341,0
600,51.0,27.4628,3.3734,1770261478,0
676,50.0,58.5591,12.9456,1770261501,1
666,50.0,29.8096,0.4789,1770261538,0
648,50.0,10.6666,44.6578,1770261538,0
624,49.0,28.9723,10.2581,1770261614,0
615,50.0,47.0759,1.6118,1770261622,0
684,49.0,29.6208,12.6404,1770261812,0
612,50.0,62.4169,15.4439,1770261849,1
651,50.0,94.9089,15.5398,1770261948,0
635,50.0,6.9272,3.1571,1770262082,0
671,50.0,71.7004,31.8539,1770262355,0
643,51.0,0.1256,0.179,1770262386,1
682,50.0,0.1021,4.7778,1770262518,1
646,49.0,13.2919,1.1006,1770262774,0
679,50.0,47.9931,4.859,1770262843,0
675,50.0,4.8004,0.5893,1770262887,1
619,50.0,72.2152,10.3558,1770263045,0
617,50.0,2.9282,0.645,1770263146,0
653,50.0,49.5432,9.5671,1770263170,0
611,50.0,67.6099,2.6668,1770263209,1
624,50.0,23.7551,1.9741,1770263534,0
659,49.0,57.9298,4.2618,1770263621,0
674,49.0,26.1781,10.2432,1770263729,1
685,50.0,21.4097,8.6323,1770264018,0
633,50.0,81.8389,11.4091,1770264310,0
612,50.0,33.2913,25.1307,1770264344,0
637,50.0,81.398,2.2728,1770264639,1
611,51.0,21.6909,5.3334,1770265461,1
635,50.0,35.5866,3.09,1770265641,0
627,50.0,10.2659,8.8273,1770265777,0
690,50.0,49.65,3.3324,1770265962,0
638,50.0,38.1594,8.1648,1770266107,0
676,50.0,0.5957,17.3253,1770266194,0
642,50.0,46.4855,8.0061,1770266579,1
690,50.0,7.4415,18.2096,1770266680,0
630,51.0,83.6956,9.4508,1770266681,0
601,50.0,49.3693,20.4253,1770266871,0
681,50.0,69.0051,26.6524,1770266965,0
689,50.0,82.1136,7.089,1770266984,0
641,50.0,5.1178,15.6373,1770267455,0
630,50.0,33.7198,6.3265,1770267513,0
660,50.0,2.5118,12.2144,1770267688,0
655,50.0,4.9627,0.3823,1770267731,0
685,50.0,3.7832,34.086,1770268031,1
699,50.0,47.7907,22.4747,1770268192,0
682,50.0,45.0678,22.3762,1770268199,0
613,50.0,6.124,3.3024,1770268201,0
613,50.0,26.2368,3.3291,1770268227,1
628,50.0,24.4491,5.1517,1770268356,1
680,50.0,29.6615,21.2184,1770268457,1
649,50.0,64.0762,19.5644,1770268700,1
649,50.0,69.7067,3.4173,1770268956,0
662,50.0,33.9071,7.804,1770269147,0
700,49.0,78.8231,6.4468,1770269214,1
672,50.0,41.786,10.5175,1770269302,1
664,50.0,52.2403,2.4067,1770269624,1
667,50.0,14.555,0.8889,1770269805,1
670,51.0,23.2895,0.2763,1770269881,1
610,49.0,72.7555,4.8032,1770269949,0
613,50.0,97.7042,29.3017,1770270000,0
682,51.0,70.4654,11.5459,1770270086,1
602,50.0,5.4198,13.8282,1770270179,1
607,50.0,14.2891,29.034,1770270185,1
692,50.0,44.5779,5.4827,1770270247,0
700,50.0,73.2573,6.4315,1770270280,0
642,50.0,16.5932,4.4557,1770270483,0
608,50.0,75.0821,2.0013,1770270544,0
618,50.0,55.5836,14.5412,1770270567,0
611,50.0,77.4543,23.7178,1770270630,0
626,50.0,55.7638,16.8134,1770271082,1
700,50.0,60.2523,0.489,1770271101,0
657,50.0,24.8747,3.5545,1770271257,0
624,50.0,72.019,8.967,1770271302,0
644,50.0,84.4014,3.9629,1770271440,0
647,50.0,87.1291,1.6266,1770271498,0
649,50.0,2.9453,7.7298,1770271843,1
680,50.0,62.4598,7.3708,1770272252,0
643,51.0,98.9538,12.3751,1770272323,1
658,50.0,58.6916,89.2667,1770272437,0
632,50.0,17.1269,10.448,1770272475,0
677,50.0,87.7608,3.8109,1770272488,0
627,49.0,26.4306,31.3227,1770273079,0
617,50.0,4.5013,8.47,1770273243,0
654,50.0,43.0518,10.3771,1770273358,0
632,50.0,10.0273,4.4248,1770273433,0
614,50.0,11.5242,6.0118,1770273508,0
660,50.0,46.3289,5.4237,1770273539,0
610,50.0,61.2683,27.5225,1770273624,0
635,50.0,90.5392,16.5858,1770273897,0
614,50.0,70.5253,0.9508,1770273924,0
652,50.0,84.2603,3.7668,1770274164,1
661,50.0,41.1784,0.573,1770274532,1
647,50.0,31.8592,7.2724,1770274776,0
693,51.0,59.284,3.277,1770274938,0
614,50.0,69.55,0.7623,1770274957,1
662,50.0,56.825,14.7845,1770275085,0
686,50.0,26.4521,0.9555,1770275141,0
642,50.0,36.9724,3.1686,1770275270,0
649,50.0,44.8305,14.7682,1770275492,0
659,51.0,1.4152,7.1656,1770275503,1
658,50.0,87.9839,16.989,1770275525,0
614,50.0,51.141,5.3526,1770275590,0
628,50.0,75.103,16.8665,1770275642,0
674,50.0,17.1911,7.7254,1770275771,1
681,51.0,55.6644,0.9206,1770275867,0
639,50.0,92.6131,6.3769,1770275981,1
630,50.0,21.4277,8.0641,1770275992,0
672,50.0,34.5856,9.4701,1770276005,0
685,50.0,38.8323,26.2947,1770276084,0
610,51.0,38.3304,2.028,1770276118,1
680,50.0,60.0623,9.3148,1770276284,0
696,50.0,39.377,13.9442,1770276646,0
661,51.0,67.4054,22.0687,1770276707,0
674,51.0,48.456,7.4509,1770276843,1
607,50.0,15.7626,2.4074,1770277134,0
650,50.0,94.8568,17.02,1770277260,0
656,50.0,23.9516,23.5438,1770277427,1
603,50.0,56.247,1.1246,1770277572,0
635,50.0,6.0694,2.61,1770277583,0
618,50.0,91.8622,20.5154,1770277840,0
623,50.0,92.7996,6.6245,1770277882,1
640,50.0,36.4544,1.8525,1770277901,0
648,50.0,12.098,10.3647,1770277976,0
681,50.0,76.9984,6.1302,1770277983,0
696,50.0,26.2253,34.4075,1770278147,0
645,50.0,70.0616,2.5195,1770278252,0
635,50.0,91.5148,4.4967,1770278461,0
609,50.0,59.0238,1.817,1770278513,1
677,50.0,86.1238,0.5101,1770278655,0
606,50.0,22.4648,3.2007,1770278685,0
611,50.0,91.0431,17.1384,1770278747,0
685,50.0,22.6645,3.1093,1770278946,1
690,50.0,22.58,11.9186,1770279017,0
647,50.0,87.9869,7.466,1770279124,0
636,50.0,55.4903,7.3337,1770279132,1
674,51.0,79.9442,15.2117,1770279485,0
635,50.0,80.2489,9.6173,1770279707,0
659,49.0,64.6961,1.7418,1770279903,0
676,50.0,18.9074,2.4944,1770279955,1
695,49.0,69.2094,7.8479,1770280172,0
607,50.0,6.3635,18.6636,1770280325,1
606,50.0,20.0668,1.6525,1770280414,0
642,50.0,64.2912,1.1305,1770280456,0
657,50.0,90.781,7.2885,1770280503,0
680,50.0,77.1693,2.0906,1770280826,0
685,50.0,33.2458,51.5606,1770280842,0
645,51.0,82.3702,0.0437,1770280845,0
633,50.0,96.6597,5.9577,1770280966,0
683,49.0,33.195,1.7738,1770281122,0
671,50.0,18.6825,11.4281,1770281209,0
621,50.0,19.7514,9.9462,1770281336,0
690,50.0,40.0324,16.4542,1770281454,0
697,50.0,5.2323,8.2874,1770281561,1
620,50.0,48.7757,2.0994,1770281565,0
614,50.0,73.2299,0.5479,1770281660,0
604,50.0,53.046,12.8066,1770281832,0
616,50.0,97.005,5.7968,1770281852,0
671,50.0,46.1701,2.513,1770281924,1
618,50.0,1.3259,2.9011,1770281986,0
604,50.0,47.0124,1.6137,1770282018,0
622,50.0,92.9882,3.3349,1770282034,0
682,50.0,9.5861,15.7032,1770282171,1
613,50.0,22.2967,9.6932,1770282423,1
609,50.0,71.5559,43.7392,1770282477,1
630,50.0,29.4101,7.4293,1770282479,1
612,50.0,76.5241,7.3708,1770282546,0
621,51.0,41.9324,2.1243,1770282611,0
636,50.0,79.6067,8.8299,1770282753,0
638,50.0,55.1533,9.3743,1770282763,0
609,50.0,8.2469,2.3134,1770282784,0
630,50.0,38.6136,0.9208,1770282785,0
642,50.0,33.3248,4.6009,1770282878,1
698,51.0,81.0081,1.8887,1770282879,1
676,51.0,62.4878,6.9958,1770283142,0
693,50.0,77.7401,7.4678,1770283356,0
697,50.0,37.215,9.3689,1770283396,1
635,50.0,69.1743,9.2339,1770283574,0
634,51.0,6.5234,11.2356,1770283629,0
667,51.0,3.6723,2.6196,1770283996,0
654,50.0,28.7468,13.1246,1770284354,0
667,50.0,77.3699,7.4407,1770284488,1
646,50.0,53.4087,5.7502,1770284580,0
605,50.0,40.8822,10.4383,1770284888,0
627,50.0,89.6635,6.9567,1770284912,0
629,50.0,49.7362,7.4585,1770285082,0
626,50.0,61.3389,0.2352,1770285131,0
668,50.0,98.5829,16.1967,1770285182,0
638,50.0,52.2392,5.5195,1770285338,0
634,50.0,78.3503,7.2997,1770285497,1
643,50.0,41.3826,4.9415,1770285652,0
614,50.0,3.634,8.0191,1770285756,1
682,51.0,83.4472,0.5556,1770285799,0
693,50.0,94.4405,4.8436,1770285843,1
631,50.0,43.4382,11.0466,1770285870,1
628,50.0,50.3636,27.8784,1770286016,0
662,50.0,42.4138,18.9167,1770286416,0
605,50.0,99.6906,32.9193,1770286501,0
689,50.0,90.3361,15.2104,1770286508,0
626,51.0,4.1101,10.0135,1770286532,0
698,50.0,77.9019,5.5039,1770286717,1
627,51.0,60.0837,1.3141,1770286817,1
604,50.0,2.5142,2.8875,1770286899,0
640,50.0,44.4712,3.1632,1770287206,0
655,50.0,14.9712,5.5841,1770287762,0
653,50.0,87.3048,9.412,1770287771,0
679,49.0,1.2699,9.6407,1770287830,0
617,51.0,87.3106,6.0797,1770287842,0
676,50.0,94.0839,3.2109,1770288148,1
642,50.0,7.2984,0.5815,1770288156,0
688,50.0,71.9838,44.951,1770288329,0
673,50.0,54.8892,28.061,1770288359,0
628,50.0,95.4277,2.0203,1770288415,0
609,50.0,79.815,9.2987,1770288451,0
605,50.0,69.4414,3.5049,1770288469,0
679,50.0,92.551,2.162,1770288477,0
688,50.0,16.035,11.5332,1770288687,1
603,50.0,37.596,15.4268,1770288883,0
700,50.0,84.2942,5.2187,1770289055,1
633,50.0,10.1585,0.6088,1770289157,0
682,50.0,93.5447,5.1332,1770289167,1
632,50.0,74.5155,7.597,1770289495,0
603,50.0,43.9333,22.3695,1770289771,0
643,51.0,33.8721,10.6945,1770290196,1
697,50.0,14.7606,12.3959,1770290779,0
675,50.0,9.3674,2.2644,1770290838,0
630,50.0,42.3595,12.7394,1770290951,1
679,50.0,84.3098,6.968,1770291049,1
665,50.0,53.1851,17.1709,1770291066,0
657,50.0,45.1149,2.4382,1770291352,0
659,50.0,31.9043,7.2332,1770291407,1
601,49.0,15.695,2.3506,1770291490,0
635,50.0,99.0099,3.3676,1770291857,0
669,50.0,2.5733,17.8501,1770291998,1
659,50.0,31.1816,11.6409,1770292166,0
622,50.0,76.9379,13.0375,1770292217,0
646,50.0,52.0558,0.71,1770292288,0
700,50.0,31.3855,13.0474,1770292555,0
645,50.0,99.2739,6.7611,1770292719,0
679,50.0,61.917,6.146,1770292914,0
643,50.0,29.5156,5.321,1770293023,1
618,49.0,84.7953,19.0916,1770293089,0
648,51.0,15.0164,1.9536,1770293117,1
687,50.0,46.3574,16.8263,1770293183,1
657,50.0,83.9589,26.356,1770293209,0
690,51.0,98.3658,1.8421,1770293494,1
606,50.0,38.3058,78.1409,1770293763,0
693,50.0,13.811,46.6007,1770293833,0
640,50.0,56.693,9.7106,1770294026,0
677,50.0,94.3993,3.1271,1770294240,0
614,50.0,66.5612,5.6146,1770294473,1
675,50.0,60.216,1.8679,1770294628,0
652,50.0,30.9292,1.2806,1770294666,0
692,51.0,60.634,12.175,1770294687,1
622,50.0,88.4678,8.6713,1770294698,0
676,51.0,37.5526,8.2914,1770294726,1
672,51.0,24.2054,2.847,1770295172,0
687,50.0,48.0958,2.6776,1770295179,0
693,50.0,37.6188,45.7894,1770295229,0
664,50.0,46.9926,9.9094,1770295633,0
659,51.0,9.573,17.1178,1770295831,0
609,50.0,33.621,4.7564,1770295833,0
657,50.0,82.6548,18.5586,1770296025,0
646,50.0,40.0321,12.815,1770296193,0
614,50.0,96.7895,4.3097,1770296298,0
608,50.0,70.8845,12.6477,1770296321,1
612,50.0,36.6037,25.986,1770296928,0
622,50.0,25.1664,2.4046,1770297076,1
632,51.0,68.5368,7.9326,1770297121,0
608,50.0,30.2446,34.0071,1770297163,0
602,50.0,92.6893,17.226,1770297433,0
693,51.0,11.6336,9.6835,1770297475,0
672,50.0,2.874,0.7232,1770297482,1
624,50.0,22.1027,5.2142,1770297577,0
687,50.0,60.6619,10.5201,1770297630,0
695,51.0,83.4962,5.2706,1770297925,1
670,50.0,17.0128,58.3747,1770298467,0
635,50.0,58.4723,13.9996,1770298554,0
688,50.0,14.4153,2.0712,1770298731,0
619,50.0,56.3179,6.741,1770298759,0
680,51.0,1.8182,4.8446,1770298764,0
653,50.0,55.7807,9.0102,1770298791,0
699,50.0,52.1776,5.9161,1770298816,0
689,50.0,4.2848,2.7168,1770299164,1
618,50.0,68.9417,12.887,1770299257,1
659,50.0,57.2255,1.1279,1770299307,0
636,50.0,62.3097,7.5957,1770299312,0
602,50.0,52.9774,3.713,1770299708,0
691,50.0,72.1994,33.9714,1770299720,0
685,50.0,52.5004,3.6178,1770299926,1
618,50.0,92.227,4.1694,1770300092,1
652,50.0,94.3509,12.2788,1770300199,0
645,51.0,72.6675,1.3751,1770300371,0
679,50.0,91.1762,3.9249,1770300464,0
655,50.0,92.3155,11.9045,1770300685,1
669,50.0,26.1998,0.3124,1770300943,0
700,50.0,99.393,3.7251,1770301123,0
630,50.0,26.7437,0.0829,1770301319,0
652,50.0,1.8539,1.6279,1770301459,0
633,50.0,96.2225,9.2684,1770301580,0
630,50.0,22.3718,6.1012,1770301610,1
659,50.0,58.4121,1.6963,1770301620,0
610,50.0,97.0668,0.8124,1770301638,1
699,50.0,4.945,0.5797,1770301932,0
605,49.0,26.9312,0.8922,1770302066,0
626,49.0,60.8824,1.0101,1770302149,1
606,50.0,76.2558,0.9027,1770302195,0
648,50.0,80.7366,0.5666,1770302248,1
695,50.0,88.3845,11.9412,1770302273,0
671,50.0,16.8436,28.3475,1770302283,0
659,50.0,37.0037,19.378,1770302342,1
632,50.0,71.4254,3.0905,1770302780,0
646,50.0,71.531,2.2851,1770303088,1
